image,brightness,aspect_ratio,entropy,blurriness,color_space
00220_00.jpg,0.5311301161363435,0.75,6.261726467584378,51.191564887584235,RGB
00221_00.jpg,0.8560944665148774,0.75,5.247695025907411,43.4062674886601,RGB
00222_00.jpg,0.948897803831488,0.75,4.098161242238554,38.94996654628811,RGB
00224_00.jpg,0.9595279932803772,0.75,4.60479494882359,34.03310014091002,RGB
00225_00.jpg,0.8439771968885358,0.75,5.562678297135745,43.55298215466951,RGB
00226_00.jpg,0.5332516061404395,0.75,5.768047833621163,64.39470896072699,RGB
00227_00.jpg,0.9379347763607344,0.75,4.919883273236354,38.34767001888163,RGB
00228_00.jpg,0.9508574804477771,0.75,4.368968198045347,34.102822588089694,RGB
00229_00.jpg,0.9585815140360147,0.75,4.241942819812548,33.27619249588,RGB
00230_00.jpg,0.7960455167060045,0.75,4.865262012727199,41.44276151469018,RGB
00231_00.jpg,0.5756584294715579,0.75,4.4995810132827385,53.22864191461271,RGB
00232_00.jpg,0.6455123131602156,0.75,4.8766837038332795,46.55917633100681,RGB
00233_00.jpg,0.6535828045474202,0.75,5.1268795174893045,56.32593285369582,RGB
00234_00.jpg,0.7379730643787988,0.75,5.1926818112643796,75.35897454746103,RGB
00235_00.jpg,0.8101850706607233,0.75,6.151235398314391,41.29496076948962,RGB
00236_00.jpg,0.9303489568104707,0.75,5.141284156818835,33.8609361755083,RGB
00237_00.jpg,0.6301528714277055,0.75,4.650587555843388,44.361162073287424,RGB
00238_00.jpg,0.8015749729905313,0.75,5.402985031992796,40.19119994362193,RGB
00239_00.jpg,0.5366059641253929,0.75,5.638369396260056,52.85334281206236,RGB
00240_00.jpg,0.7784835793887326,0.75,6.354470796526406,44.19900287547923,RGB
00241_00.jpg,0.952594339751262,0.75,4.243670292048574,32.970303127326915,RGB
00242_00.jpg,0.940521952834189,0.75,4.224681674823122,46.994801944867675,RGB
00243_00.jpg,0.5635321421427146,0.75,5.704454043020657,65.30756022581348,RGB
00244_00.jpg,0.6277922285594559,0.75,4.3291757687555625,44.95162036973674,RGB
00245_00.jpg,0.7896254042386563,0.75,5.933973847855187,80.2337935399591,RGB
00246_00.jpg,0.7577267771588728,0.75,5.227844046196647,49.110428469735815,RGB
00247_00.jpg,0.711021795629366,0.75,4.621328713348461,43.56962909982481,RGB
00248_00.jpg,0.5803938628675596,0.75,5.160396153257435,56.10224584339395,RGB
00250_00.jpg,0.9498602529762353,0.75,4.1411857235554,35.86090685329646,RGB
00251_00.jpg,0.7844900298296931,0.75,4.915705433396723,45.60916581947549,RGB
00252_00.jpg,0.6667698361038663,0.75,4.782146343174936,50.22316275318192,RGB
00253_00.jpg,0.5455592781978806,0.75,5.690499932456687,64.93811719465411,RGB
00255_00.jpg,0.9492938247185416,0.75,4.14785780332538,33.9554215950792,RGB
00256_00.jpg,0.6502444697361366,0.75,4.490477156663347,44.0499435540854,RGB
00257_00.jpg,0.9480257411712382,0.75,3.8889903057327038,34.07015798958857,RGB
00258_00.jpg,0.7658755934482261,0.75,5.529390652709642,47.00894715315489,RGB
00263_00.jpg,0.6816039613906015,0.75,5.164501999350392,52.28552718487152,RGB
00264_00.jpg,0.5171400263890162,0.75,4.995669074422341,54.45888835041153,RGB
00266_00.jpg,0.6186461497576188,0.75,5.93699802641564,75.2923474178139,RGB
00267_00.jpg,0.4999465746467009,0.75,4.729798174244974,50.94095332523823,RGB
00269_00.jpg,0.8145348093724086,0.75,5.738713893208402,48.87861880637912,RGB
00270_00.jpg,0.9451435775712334,0.75,5.086323145114756,34.79426163475159,RGB
00271_00.jpg,0.7849892284513694,0.75,4.762753686968745,67.40621426615088,RGB
00275_00.jpg,0.6562091911443911,0.75,4.747659478863969,45.55998344772736,RGB
00276_00.jpg,0.5834078303689582,0.75,4.961142151814545,52.00563194217865,RGB
00279_00.jpg,0.5204640234786483,0.75,5.498757566733359,51.26760805718684,RGB
00280_00.jpg,0.9504346133746737,0.75,4.29404122029685,34.7831318138512,RGB
00281_00.jpg,0.9173426708353267,0.75,4.924829638309491,35.97109121606461,RGB
00282_00.jpg,0.9479829011645513,0.75,4.441906204446287,34.31154314761403,RGB
00283_00.jpg,0.6035102036029024,0.75,6.706735456447987,76.61851604842987,RGB
00284_00.jpg,0.9067276015770803,0.75,5.429489802362829,45.62191013795247,RGB
00285_00.jpg,0.8954487661870428,0.75,4.777839027762886,38.924694361875254,RGB
00288_00.jpg,0.9298770506000789,0.75,4.7650353641416645,47.289295052022695,RGB
00289_00.jpg,0.5252374552047396,0.75,6.017204320245611,61.343886224292405,RGB
00292_00.jpg,0.8715346972915494,0.75,5.642526024234452,47.847251511779504,RGB
00293_00.jpg,0.7238069719691679,0.75,6.82851091835274,69.04367098913538,RGB
00294_00.jpg,0.8338393475270466,0.75,6.3635307576362905,51.68708722586423,RGB
00296_00.jpg,0.6518723683151492,0.75,5.673759141715204,48.38140718758928,RGB
00298_00.jpg,0.7061428959485544,0.75,4.060374320356488,47.691979493333385,RGB
00299_00.jpg,0.9339421124049091,0.75,4.518647182402441,33.32739070918625,RGB
00300_00.jpg,0.5122318884564295,0.75,5.48684630493682,48.883066153898284,RGB
00301_00.jpg,0.9139881629656362,0.75,4.919277986242878,56.47152051721212,RGB
00303_00.jpg,0.9128180652669127,0.75,4.777663058136586,35.16993915005722,RGB
00304_00.jpg,0.5936970015954275,0.75,6.60169838323864,73.32878021433848,RGB
00305_00.jpg,0.6668342597851742,0.75,4.134178856925232,43.86926625999568,RGB
00306_00.jpg,0.6056895451520204,0.75,6.073686727255566,51.74243846953449,RGB
00307_00.jpg,0.6310066685845326,0.75,6.413594519418228,58.841879387387905,RGB
00308_00.jpg,0.6227906476659935,0.75,4.265575221157787,45.779807010515775,RGB
00309_00.jpg,0.7377512109018248,0.75,3.8501080256150457,46.89493054979884,RGB
00310_00.jpg,0.8103770796609067,0.75,5.419720395389328,44.97181787805307,RGB
00313_00.jpg,0.6730490374286457,0.75,4.398700305985461,52.13103814314924,RGB
00314_00.jpg,0.5113391956425621,0.75,5.103640877194702,53.18899917874192,RGB
00315_00.jpg,0.6795160458034986,0.75,4.4573475292377935,44.2182996270699,RGB
00316_00.jpg,0.7685211928867839,0.75,5.052018819397154,42.319365011642205,RGB
00317_00.jpg,0.5858281203072814,0.75,6.70491139422839,90.67791593586789,RGB
00318_00.jpg,0.6375387921486253,0.75,4.4456989564492115,44.042903382261514,RGB
00319_00.jpg,0.9614929785761885,0.75,3.573822721397779,33.54420248635757,RGB
00320_00.jpg,0.6812039400529065,0.75,5.226716260031036,51.807883633071135,RGB
00321_00.jpg,0.7104899410811094,0.75,5.724246084539635,71.81222453034333,RGB
00322_00.jpg,0.5974309281290232,0.75,4.680181938302079,45.4352316450459,RGB
00323_00.jpg,0.7238015320626855,0.75,5.992345114018217,76.3715775995508,RGB
00324_00.jpg,0.9470497517257556,0.75,4.481108892015018,37.793883749443175,RGB
00325_00.jpg,0.5935185690363808,0.75,6.749873434837214,47.51794319974796,RGB
00327_00.jpg,0.5180281723667488,0.75,5.551105381273655,54.20444079350621,RGB
00328_00.jpg,0.5976733526671659,0.75,4.980118629970743,55.55382308456738,RGB
00329_00.jpg,0.9491634892482382,0.75,4.7474679811626155,34.13332668677839,RGB
00331_00.jpg,0.9239767523798099,0.75,4.875378184595055,52.631984049783526,RGB
00332_00.jpg,0.8758231514483581,0.75,5.31674456902486,89.78484938187846,RGB
00334_00.jpg,0.6107054510350632,0.75,5.936128081099774,83.12520938191021,RGB
00335_00.jpg,0.926411842057545,0.75,5.014677534662588,39.352405925529446,RGB
00336_00.jpg,0.5381984795523544,0.75,5.915337070266026,66.66272179722624,RGB
00337_00.jpg,0.7186360338644348,0.75,3.9273529893548385,48.562433124714495,RGB
00338_00.jpg,0.6727587489534788,0.75,4.392254235533432,43.39176835676172,RGB
00340_00.jpg,0.5850016055110907,0.75,5.013882316728983,45.42817897839565,RGB
00341_00.jpg,0.8508470047045333,0.75,6.319248989061012,100.1036333024558,RGB
00342_00.jpg,0.6621971094024203,0.75,5.960580572279691,51.993918703638464,RGB
00343_00.jpg,0.918089894038339,0.75,4.662144562321244,34.94978099839882,RGB
00344_00.jpg,0.728230007590523,0.75,5.1331424050771695,44.89942978288816,RGB
00346_00.jpg,0.6495227771862416,0.75,5.405630267785411,47.185997235972934,RGB
00347_00.jpg,0.6790842294099858,0.75,4.732056138644727,50.6549623067863,RGB
00350_00.jpg,0.9163446141520354,0.75,5.469143002886024,33.96128379643367,RGB
00351_00.jpg,0.8690996999182025,0.75,5.672039201513089,102.18689912044941,RGB
00352_00.jpg,0.49021226555317043,0.75,5.317860553999889,54.14605566331992,RGB
00354_00.jpg,0.764894641929582,0.75,5.030729570983759,42.41363029098155,RGB
00355_00.jpg,0.5375405033016489,0.75,5.08049715019473,54.99104230220573,RGB
00356_00.jpg,0.6940905782604664,0.75,5.79682192343299,50.04224192500412,RGB
00357_00.jpg,0.84303298948756,0.75,5.872464076610886,41.43819883419887,RGB
00358_00.jpg,0.5772744900072221,0.75,6.099913707096818,81.03500339171279,RGB
00359_00.jpg,0.9161958442957956,0.75,4.8852786874478245,37.44237469943137,RGB
00360_00.jpg,0.6811959550840762,0.75,5.998770094121902,52.43649242637926,RGB
00361_00.jpg,0.5905135072012364,0.75,5.363769400872664,51.40425645668826,RGB
00362_00.jpg,0.547230670799983,0.75,5.025058789116403,52.98141357389783,RGB
00363_00.jpg,0.685536956294182,0.75,6.654752559572964,77.00507215064644,RGB
00364_00.jpg,0.6058694408716526,0.75,5.0865351587509275,57.271833793504584,RGB
00365_00.jpg,0.9199075036390267,0.75,4.580933114385537,35.789631919828366,RGB
00366_00.jpg,0.8681932820866396,0.75,4.7152963071052785,38.34516029148231,RGB
00367_00.jpg,0.8682465486756691,0.75,5.263043278216794,39.84961647444499,RGB
00368_00.jpg,0.5890610738121251,0.75,5.069205457465121,52.67346349694944,RGB
00369_00.jpg,0.9190889871444566,0.75,5.590772322313645,33.70617437029963,RGB
00370_00.jpg,0.6146642371570277,0.75,6.9675811626422455,82.91908161888364,RGB
00371_00.jpg,0.5531480773721077,0.75,4.57778036324903,47.95246019187763,RGB
00372_00.jpg,0.6878558000803882,0.75,4.050945253661024,47.97338963496531,RGB
00374_00.jpg,0.9520979133495833,0.75,4.204504188711893,33.86711389867775,RGB
00375_00.jpg,0.9414463735099547,0.75,5.174623520536745,34.94372730391204,RGB
00377_00.jpg,0.9483790774312435,0.75,4.473527217708178,34.86196891610291,RGB
00378_00.jpg,0.9298442253462967,0.75,4.547477370705854,46.12356523806329,RGB
00379_00.jpg,0.6495609522253802,0.75,5.616460472190948,73.40803061982322,RGB
00380_00.jpg,0.9223961657654923,0.75,4.996929619950219,39.515021635133046,RGB
00381_00.jpg,0.6910715030463567,0.75,6.155399617759073,56.34209077654054,RGB
00382_00.jpg,0.7435387162794709,0.75,6.225365611298017,91.98246658647344,RGB
00383_00.jpg,0.49278593873666005,0.75,4.505352329068547,48.816677099571706,RGB
00384_00.jpg,0.584737577033228,0.75,6.5122545842700355,82.88838670914,RGB
00385_00.jpg,0.7790511366092017,0.75,5.673519884553653,102.00641980787839,RGB
00386_00.jpg,0.6334537599970589,0.75,4.640043152692525,52.96647097286417,RGB
00387_00.jpg,0.5671025285017641,0.75,5.052619155842432,56.73852948452371,RGB
00388_00.jpg,0.9276852255480081,0.75,4.9056335800645074,45.27712850502878,RGB
00389_00.jpg,0.5756691113930749,0.75,6.2100798201315435,58.53263434059,RGB
00390_00.jpg,0.9535012161708855,0.75,4.0512473692053215,33.41946119206423,RGB
00391_00.jpg,0.9309735935023801,0.75,4.387157970344461,44.81602389017831,RGB
00392_00.jpg,0.648335878772797,0.75,5.426695476865505,50.99545631315491,RGB
00393_00.jpg,0.8771453965398114,0.75,5.111201019716739,92.48052703894972,RGB
00394_00.jpg,0.9273740176049157,0.75,4.954849134340647,35.49699443746633,RGB
00398_00.jpg,0.7483687558843691,0.75,5.8896879041127725,48.73818404426637,RGB
00399_00.jpg,0.6578606402103448,0.75,4.587401808779454,50.08456351633604,RGB
00402_00.jpg,0.5833181402772551,0.75,5.650425943820475,58.382545515147285,RGB
00403_00.jpg,0.7342066496898424,0.75,5.704768634209001,44.994155629642684,RGB
00404_00.jpg,0.859939448401715,0.75,5.065962020170001,37.66519188652586,RGB
00405_00.jpg,0.9193463324140717,0.75,4.553697626921523,48.31127535129808,RGB
00406_00.jpg,0.8714404579917654,0.75,5.324342409731547,43.72783484875498,RGB
00407_00.jpg,0.8808337639913397,0.75,4.754997020620239,38.65340924971246,RGB
00408_00.jpg,0.5940072932329535,0.75,5.411179337966328,51.818167192831716,RGB
00409_00.jpg,0.6540651130654879,0.75,5.858130403879833,48.36519654740168,RGB
00410_00.jpg,0.6682341236228218,0.75,6.602936736024281,95.8576409827381,RGB
00411_00.jpg,0.79237054869808,0.75,5.2782986571373165,39.621396315547855,RGB
00412_00.jpg,0.6992203956414363,0.75,5.909959320990985,50.10274276915873,RGB
00413_00.jpg,0.9487602724165337,0.75,4.646356443997707,55.07869433926779,RGB
00414_00.jpg,0.9118977934542916,0.75,5.369862342294967,33.858314290972594,RGB
00415_00.jpg,0.5816386316963807,0.75,5.142662480586963,57.02778718102626,RGB
00416_00.jpg,0.565162923827676,0.75,5.3120429498173705,52.882972213085786,RGB
00417_00.jpg,0.6559867587912188,0.75,5.5156135197922325,44.797975208574364,RGB
00418_00.jpg,0.482042732328926,0.75,5.371975845936344,45.938356195470014,RGB
00419_00.jpg,0.6631721389073778,0.75,4.661297170600847,53.16114289463943,RGB
